episode,step,reward,queue,action
108,26,-4,2,1
108,27,-2,4,0
108,28,-3,1,0
108,29,-4,5,1
108,30,-3,2,1
108,31,-3,5,0
108,32,-4,1,0
108,33,-5,6,1
108,34,-5,1,1
108,35,-3,4,0
108,36,-2,2,0
108,37,-4,6,1
108,38,-5,1,1
108,39,-3,4,0
108,40,-3,1,0
108,41,-4,5,1
108,42,-3,2,1
108,43,-2,4,0
108,44,-1,3,0
108,45,-3,6,1
108,46,-4,2,1
108,47,-2,4,1
108,48,-3,7,1
108,49,-5,2,0
108,50,-5,7,1
108,51,-7,0,1
108,52,-4,4,0
108,53,0,4,0
108,54,-3,7,1
108,55,-5,2,1
108,56,-3,5,0
108,57,-3,2,0
108,58,-3,5,1
108,59,-3,2,1
108,60,-3,5,0
108,61,-2,3,0
108,62,-2,5,1
108,63,-5,10,0
108,64,-9,1,1
108,65,-3,4,0
108,66,-2,6,1
108,67,-3,3,0
108,68,-3,6,1
108,69,-5,1,1
108,70,-3,4,1
108,71,-2,2,0
108,72,-4,6,1
108,73,-4,2,1
108,74,-2,4,0
108,75,-3,1,0
108,76,-5,6,1
108,77,-4,2,1
108,78,-2,4,0
108,79,-3,7,1
108,80,-4,3,0
108,81,-4,7,1
108,82,-5,2,1
108,83,-2,4,0
108,84,-2,2,0
108,85,-4,6,1
108,86,-4,2,1
108,87,-2,4,0
108,88,-1,3,0
108,89,-2,5,1
108,90,-4,1,1
108,91,-3,4,1
108,92,-2,2,0
108,93,-5,7,1
108,94,-5,2,1
108,95,-3,5,0
108,96,-2,3,0
108,97,-3,6,1
108,98,-5,1,1
108,99,-3,4,0
108,100,-2,2,0
108,101,-4,6,1
108,102,-5,1,1
108,103,-3,4,0
108,104,-3,1,0
108,105,-4,5,1
108,106,-4,1,1
108,107,-3,4,1
108,108,-2,2,0
108,109,-4,6,1
108,110,-5,1,1
108,111,-2,3,0
108,112,-3,6,1
108,113,-4,2,0
108,114,-4,6,1
108,115,-5,1,1
108,116,-4,5,0
108,117,-1,4,0
108,118,-3,7,1
108,119,-5,2,1
108,120,-2,4,0
108,121,-1,3,0
108,122,-3,6,1
108,123,-4,2,1
108,124,-3,5,0
108,125,-2,3,0
108,126,-4,7,1
108,127,-5,2,1
108,128,-3,5,0
108,129,-3,2,0
108,130,-3,5,1
108,131,-4,1,1
108,132,-4,5,0
108,133,-3,2,0
108,134,-3,5,1
108,135,-3,2,1
108,136,-3,5,1
108,137,-3,2,0
108,138,-4,6,1
108,139,-5,1,1
108,140,-4,5,0
108,141,-4,1,0
108,142,-5,6,1
108,143,-5,1,1
108,144,-2,3,0
108,145,-1,2,0
108,146,-4,6,1
108,147,-4,2,1
108,148,-2,4,0
108,149,-2,2,0
108,150,-3,5,1
108,151,-3,2,1
108,152,-3,5,0
108,153,-2,3,0
108,154,-3,6,1
108,155,-5,1,1
108,156,-4,5,0
108,157,-2,3,0
108,158,-4,7,1
108,159,-5,2,1
108,160,-2,4,0
108,161,-3,1,0
108,162,-4,5,1
108,163,-3,2,1
108,164,-2,4,0
108,165,-1,3,0
108,166,-3,6,1
108,167,-5,1,1
108,168,-2,3,0
108,169,-1,2,0
108,170,-5,7,1
108,171,-3,10,0
108,172,-8,2,1
108,173,-3,5,0
108,174,-2,3,0
108,175,-3,6,1
108,176,-5,1,1
108,177,-3,4,0
108,178,-2,2,0
108,179,-4,6,1
108,180,-5,1,1
108,181,-3,4,0
108,182,-2,2,0
108,183,-3,5,1
108,184,-4,1,1
108,185,-3,4,0
108,186,-1,3,0
108,187,-2,5,1
108,188,-3,2,1
108,189,-2,4,0
108,190,-3,1,0
108,191,-4,5,1
108,192,-4,1,1
108,193,-3,4,1
108,194,-1,3,0
108,195,-4,7,1
108,196,-5,2,1
108,197,-2,4,0
108,198,-1,3,0
108,199,-2,5,1
109,0,0,0,1
109,1,-2,2,1
109,2,-1,1,1
109,3,-3,4,0
109,4,-1,3,0
109,5,-3,6,1
109,6,-4,10,0
109,7,-9,1,1
109,8,-3,4,0
109,9,0,4,0
109,10,-3,7,1
109,11,-6,1,1
109,12,-4,5,0
109,13,-3,2,0
109,14,-4,6,1
109,15,-3,3,1
109,16,-3,6,0
109,17,-4,2,0
109,18,-3,5,1
109,19,-4,1,1
109,20,-2,3,0
109,21,-1,2,0
109,22,-3,5,1
109,23,-4,1,1
109,24,-2,3,0
109,25,0,3,0
109,26,-3,6,1
109,27,-4,2,1
109,28,-2,4,1
109,29,-3,1,0
109,30,-4,5,1
109,31,-4,1,1
109,32,-3,4,0
109,33,-1,3,0
109,34,-3,6,1
109,35,-4,2,1
109,36,-3,5,0
109,37,-4,1,0
109,38,-4,5,1
109,39,-3,2,1
109,40,-2,4,0
109,41,-2,2,0
109,42,-4,6,1
109,43,-4,2,1
109,44,-3,5,0
109,45,-3,2,0
109,46,-4,6,1
109,47,-4,2,1
109,48,-2,4,0
109,49,-1,3,0
109,50,-3,6,1
109,51,-6,0,1
109,52,-3,3,0
109,53,-1,4,0
109,54,-2,6,1
109,55,-4,2,1
109,56,-3,5,0
109,57,-2,3,0
109,58,-2,5,1
109,59,-3,2,1
109,60,-2,4,0
109,61,-1,3,0
109,62,-2,5,1
109,63,-3,2,1
109,64,-3,5,0
109,65,-3,2,0
109,66,-4,6,1
109,67,-4,2,1
109,68,-3,5,0
109,69,-3,2,0
109,70,-4,6,1
109,71,-4,2,1
109,72,-3,5,0
109,73,-2,3,0
109,74,-3,6,1
109,75,-4,2,1
109,76,-3,5,0
109,77,-3,2,0
109,78,-3,5,1
109,79,-3,2,1
109,80,-2,4,1
109,81,-2,2,0
109,82,-4,6,1
109,83,-4,2,1
109,84,-2,4,1
109,85,-1,3,0
109,86,-4,7,1
109,87,-5,2,1
109,88,-3,5,1
109,89,-3,2,0
109,90,-5,7,1
109,91,-5,2,1
109,92,-2,4,0
109,93,-3,1,0
109,94,-5,6,1
109,95,-4,2,1
109,96,-2,4,1
109,97,-1,3,0
109,98,-3,6,1
109,99,-4,2,1
109,100,-3,5,0
109,101,-3,2,0
109,102,-4,6,1
109,103,-5,1,1
109,104,-3,4,0
109,105,-2,2,0
109,106,-4,6,1
109,107,-4,2,1
109,108,-3,5,0
109,109,-2,3,0
109,110,-3,6,1
109,111,-5,1,1
109,112,-3,4,0
109,113,-1,3,0
109,114,-4,7,1
109,115,-6,1,1
109,116,-4,5,0
109,117,-2,3,0
109,118,-4,7,1
109,119,-5,2,1
109,120,-3,5,0
109,121,-2,3,0
109,122,-3,6,1
109,123,-5,1,1
109,124,-4,5,0
109,125,-2,3,0
109,126,-4,7,1
109,127,-5,2,1
109,128,-3,5,0
109,129,-3,2,0
109,130,-4,6,1
109,131,-5,1,1
109,132,-3,4,0
109,133,-2,2,0
109,134,-3,5,1
109,135,-3,2,1
109,136,-3,5,0
109,137,-3,2,0
109,138,-3,5,1
109,139,-2,3,1
109,140,-3,6,0
109,141,-4,2,0
109,142,-3,5,1
109,143,-3,2,1
109,144,-2,4,0
109,145,-2,2,0
109,146,-3,5,1
109,147,-3,2,1
109,148,-2,4,0
109,149,-2,2,0
109,150,-4,6,1
109,151,-4,2,1
109,152,-3,5,1
109,153,-2,3,0
109,154,-4,7,1
109,155,-5,2,1
109,156,-2,4,0
109,157,-1,3,0
109,158,-3,6,1
109,159,-4,2,1
109,160,-2,4,0
109,161,-3,1,0
109,162,-4,5,1
109,163,-3,2,1
109,164,-2,4,0
109,165,-1,3,0
109,166,-3,6,1
109,167,-5,1,1
109,168,-2,3,0
109,169,0,3,0
109,170,-3,6,1
109,171,-4,2,1
109,172,-2,4,0
109,173,-2,2,0
109,174,-4,6,1
109,175,-5,1,1
109,176,-2,3,0
109,177,-1,2,0
109,178,-3,5,0
109,179,-3,2,1
109,180,-2,4,0
109,181,-2,2,0
109,182,-3,5,1
109,183,-4,1,1
109,184,-2,3,1
109,185,-2,1,0
109,186,-4,5,1
109,187,-3,2,1
109,188,-3,5,0
109,189,-3,2,0
109,190,-3,5,1
109,191,-3,2,1
109,192,-3,5,0
109,193,-3,2,0
109,194,-3,5,1
109,195,-4,1,1
109,196,-3,4,0
109,197,-2,2,0
109,198,-4,6,1
109,199,-4,2,1
110,0,0,0,1
110,1,-2,2,1
110,2,-1,1,1
110,3,-3,4,0
110,4,-1,3,0
110,5,-3,6,1
110,6,-5,1,1
110,7,-3,4,0
110,8,-2,2,0
110,9,-4,6,1
110,10,-3,3,1
110,11,-2,5,0
110,12,-3,2,0
110,13,-5,7,1
110,14,-7,0,1
110,15,-4,4,0
110,16,-3,1,0
110,17,-4,5,1
110,18,-4,1,1
110,19,-3,4,1
110,20,-3,1,0
110,21,-4,5,1
110,22,-4,1,1
110,23,-3,4,0
110,24,-3,1,0
110,25,-5,6,1
110,26,-4,2,1
110,27,-2,4,1
110,28,-3,1,0
110,29,-4,5,1
110,30,-3,2,1
110,31,-3,5,0
110,32,-4,1,0
110,33,-5,6,1
110,34,-5,1,1
110,35,-3,4,0
110,36,-2,2,0
110,37,-4,6,1
110,38,-5,1,1
110,39,-3,4,0
110,40,-3,1,0
110,41,-4,5,1
110,42,-3,2,1
110,43,-2,4,0
110,44,-1,3,0
110,45,-3,6,1
110,46,-4,2,1
110,47,-2,4,0
110,48,-2,2,0
110,49,-3,5,1
110,50,-3,2,1
110,51,-2,4,0
110,52,-1,3,0
110,53,-4,7,1
110,54,-6,1,1
110,55,-3,4,1
110,56,-3,1,0
110,57,-5,6,1
110,58,-4,2,1
110,59,-3,5,0
110,60,-3,2,0
110,61,-4,6,1
110,62,-5,1,1
110,63,-3,4,0
110,64,-3,7,1
110,65,-5,2,0
110,66,-4,6,1
110,67,-4,2,1
110,68,-2,4,0
110,69,-3,1,0
110,70,-5,6,1
110,71,-4,2,1
110,72,-3,5,0
110,73,-4,1,0
110,74,-4,5,1
110,75,-3,2,1
110,76,-3,5,0
110,77,-4,1,0
110,78,-4,5,1
110,79,-3,2,1
110,80,-3,5,0
110,81,-2,3,0
110,82,-3,6,1
110,83,-4,2,1
110,84,-3,5,0
110,85,-3,2,0
110,86,-4,6,1
110,87,-4,2,1
110,88,-3,5,0
110,89,-3,2,0
110,90,-4,6,1
110,91,-4,2,1
110,92,-3,5,0
110,93,-4,1,0
110,94,-4,5,1
110,95,-3,2,1
110,96,-3,5,0
110,97,-2,3,0
110,98,-3,6,1
110,99,-4,2,1
110,100,-3,5,0
110,101,-4,1,0
110,102,-5,6,1
110,103,-4,2,1
110,104,-2,4,0
110,105,-2,2,0
110,106,-4,6,1
110,107,-4,2,1
110,108,-2,4,0
110,109,-1,3,0
110,110,-3,6,1
110,111,-5,1,1
110,112,-3,4,0
110,113,-3,7,1
110,114,-5,2,0
110,115,-3,5,1
110,116,-4,1,1
110,117,-2,3,0
110,118,-1,2,0
110,119,-4,6,1
110,120,-5,1,1
110,121,-4,5,0
110,122,-2,3,0
110,123,-3,6,0
110,124,-3,3,1
110,125,-2,5,0
110,126,-3,2,0
110,127,-4,6,1
110,128,-5,1,1
110,129,-2,3,0
110,130,-2,1,0
110,131,-4,5,1
110,132,-4,1,1
110,133,-2,3,0
110,134,-2,1,0
110,135,-4,5,1
110,136,-4,1,1
110,137,-3,4,0
110,138,-2,6,1
110,139,-4,2,0
110,140,-3,5,1
110,141,-4,1,1
110,142,-2,3,0
110,143,0,3,0
110,144,-3,6,1
110,145,-4,2,1
110,146,-3,5,0
110,147,-3,2,0
110,148,-4,6,1
110,149,-3,3,1
110,150,-3,6,0
110,151,-4,2,0
110,152,-4,6,1
110,153,-6,0,1
110,154,-4,4,0
110,155,-2,2,0
110,156,-4,6,1
110,157,-4,2,1
110,158,-2,4,0
110,159,-3,1,0
110,160,-4,5,1
110,161,-3,2,1
110,162,-2,4,0
110,163,-2,2,0
110,164,-4,6,1
110,165,-4,2,1
110,166,-3,5,0
110,167,-2,3,0
110,168,-3,6,1
110,169,-5,1,1
110,170,-4,5,0
110,171,-3,2,0
110,172,-3,5,1
110,173,-4,1,1
110,174,-4,5,0
110,175,-5,0,0
110,176,-5,5,1
110,177,-3,2,1
110,178,-2,4,0
110,179,-2,2,0
110,180,-4,6,1
110,181,-4,2,1
110,182,-3,5,0
110,183,-1,4,0
110,184,-3,7,1
110,185,-6,1,1
110,186,-2,3,1
110,187,-1,2,0
110,188,-4,6,1
110,189,-4,2,1
110,190,-3,5,0
110,191,-4,1,0
110,192,-4,5,1
110,193,-3,2,1
110,194,-2,4,0
110,195,-2,2,0
110,196,-4,6,1
110,197,-4,2,1
110,198,-3,5,0
110,199,-4,1,0
111,0,0,0,1
111,1,-2,2,1
111,2,-1,1,1
111,3,-3,4,0
111,4,-1,3,0
111,5,-3,6,1
111,6,-5,1,1
111,7,-3,4,1
111,8,-2,2,0
111,9,-4,6,1
111,10,-3,3,1
111,11,-2,5,0
111,12,-3,2,0
111,13,-5,7,1
111,14,-2,9,0
111,15,-6,3,1
111,16,-3,6,0
111,17,-4,2,0
111,18,-4,6,1
111,19,-5,1,1
111,20,-2,3,0
111,21,-1,2,0
111,22,-3,5,1
111,23,-4,1,1
111,24,-2,3,0
111,25,0,3,0
111,26,-4,7,1
111,27,-5,2,1
111,28,-2,4,0
111,29,-3,1,0
111,30,-4,5,1
111,31,-4,1,1
111,32,-3,4,0
111,33,-1,3,0
111,34,-3,6,1
111,35,-4,2,1
111,36,-3,5,0
111,37,-2,7,1
111,38,-5,2,0
111,39,-4,6,1
111,40,-4,2,1
111,41,-2,4,1
111,42,-2,2,0
111,43,-4,6,1
111,44,-4,2,1
111,45,-1,3,0
111,46,0,3,0
111,47,-4,7,1
111,48,-5,2,1
111,49,-3,5,0
111,50,-3,2,0
111,51,-4,6,1
111,52,-4,2,1
111,53,-3,5,0
111,54,-3,2,0
111,55,-4,6,1
111,56,-4,2,1
111,57,-3,5,0
111,58,-3,2,0
111,59,-3,5,1
111,60,-4,1,1
111,61,-3,4,0
111,62,-3,1,0
111,63,-5,6,1
111,64,-4,2,1
111,65,-2,4,1
111,66,-2,2,0
111,67,-4,6,1
111,68,-5,1,1
111,69,-3,4,0
111,70,-1,3,0
111,71,-4,7,1
111,72,-5,2,1
111,73,-2,4,0
111,74,-1,3,0
111,75,-3,6,1
111,76,-5,1,1
111,77,-3,4,0
111,78,-2,2,0
111,79,-3,5,1
111,80,-3,2,1
111,81,-3,5,0
111,82,-4,1,0
111,83,-4,5,1
111,84,-3,2,1
111,85,-3,5,0
111,86,-2,3,0
111,87,-4,7,1
111,88,-4,3,1
111,89,-2,5,0
111,90,-4,1,0
111,91,-4,5,1
111,92,-4,1,1
111,93,-3,4,0
111,94,-1,3,0
111,95,-3,6,1
111,96,-5,1,1
111,97,-3,4,0
111,98,-1,3,0
111,99,-3,6,1
111,100,-4,2,1
111,101,-2,4,1
111,102,-3,1,0
111,103,-5,6,1
111,104,-5,1,1
111,105,-3,4,0
111,106,-2,2,0
111,107,-3,5,1
111,108,-4,9,0
111,109,-7,2,1
111,110,-3,5,0
111,111,-2,3,0
111,112,-4,7,1
111,113,-5,2,1
111,114,-2,4,0
111,115,-3,1,0
111,116,-3,4,1
111,117,-3,1,1
111,118,-4,5,0
111,119,-1,4,0
111,120,-3,7,1
111,121,-5,2,1
111,122,-2,4,0
111,123,-3,1,0
111,124,-4,5,1
111,125,-3,2,1
111,126,-2,4,1
111,127,-2,2,0
111,128,-3,5,1
111,129,-5,0,1
111,130,-3,3,0
111,131,-1,2,0
111,132,-4,6,1
111,133,-4,2,1
111,134,-2,4,0
111,135,-2,2,0
111,136,-3,5,1
111,137,-4,1,1
111,138,-2,3,1
111,139,-1,2,0
111,140,-3,5,1
111,141,-4,1,1
111,142,-2,3,0
111,143,0,3,0
111,144,-4,7,1
111,145,-5,2,1
111,146,-3,5,0
111,147,-3,2,0
111,148,-4,6,1
111,149,-4,2,1
111,150,-4,6,0
111,151,-4,2,0
111,152,-4,6,1
111,153,-5,1,1
111,154,-3,4,0
111,155,-2,2,0
111,156,-3,5,1
111,157,-3,2,1
111,158,-2,4,0
111,159,-3,1,0
111,160,-4,5,1
111,161,-3,2,1
111,162,-3,5,1
111,163,-3,2,0
111,164,-5,7,1
111,165,-4,3,1
111,166,-2,5,0
111,167,-2,3,0
111,168,-3,6,1
111,169,-5,1,1
111,170,-3,4,0
111,171,-2,2,0
111,172,-4,6,1
111,173,-4,2,1
111,174,-3,5,0
111,175,-3,8,1
111,176,-7,1,0
111,177,-5,6,1
111,178,-5,1,1
111,179,-3,4,0
111,180,-2,2,0
111,181,-4,6,1
111,182,-4,2,1
111,183,-2,4,0
111,184,-2,2,0
111,185,-4,6,1
111,186,-5,1,1
111,187,-3,4,0
111,188,-2,2,0
111,189,-5,7,1
111,190,-5,2,1
111,191,-2,4,0
111,192,-2,2,0
111,193,-4,6,1
111,194,-5,1,1
111,195,-3,4,0
111,196,-3,1,0
111,197,-4,5,1
111,198,-4,1,1
111,199,-3,4,0
112,0,0,0,1
112,1,-2,2,1
112,2,-1,1,1
112,3,-3,4,0
112,4,-1,3,0
112,5,-3,6,1
112,6,-5,1,1
112,7,-3,4,0
112,8,-2,2,0
112,9,-4,6,1
112,10,-3,3,1
112,11,-2,5,0
112,12,-3,8,1
112,13,-6,2,0
112,14,-3,5,1
112,15,-2,3,1
112,16,-3,6,0
112,17,-4,2,0
112,18,-3,5,1
112,19,-4,1,1
112,20,-2,3,0
112,21,-1,2,0
112,22,-3,5,1
112,23,-4,1,1
112,24,-2,3,0
112,25,-1,2,0
112,26,-4,6,1
112,27,-3,3,1
112,28,-2,5,0
112,29,-4,1,0
112,30,-4,5,1
112,31,-3,2,1
112,32,-2,4,0
112,33,0,4,0
112,34,-3,7,1
112,35,-5,2,1
112,36,-3,5,1
112,37,-4,1,0
112,38,-4,5,1
112,39,-3,2,1
112,40,-2,4,0
112,41,-2,2,0
112,42,-3,5,1
112,43,-3,2,1
112,44,-3,5,0
112,45,-3,2,0
112,46,-4,6,1
112,47,-4,2,1
112,48,-3,5,0
112,49,-3,2,0
112,50,-4,6,1
112,51,-6,0,1
112,52,-3,3,0
112,53,0,3,0
112,54,-4,7,1
112,55,-5,2,1
112,56,-2,4,0
112,57,-2,2,0
112,58,-3,5,1
112,59,-3,2,1
112,60,-2,4,0
112,61,-2,2,0
112,62,-3,5,1
112,63,-3,2,1
112,64,-2,4,0
112,65,-2,2,0
112,66,-3,5,1
112,67,-3,2,1
112,68,-2,4,0
112,69,-3,1,0
112,70,-5,6,1
112,71,-5,1,1
112,72,-4,5,0
112,73,-3,2,0
112,74,-3,5,1
112,75,-3,2,1
112,76,-2,4,0
112,77,-2,2,0
112,78,-3,5,1
112,79,-3,2,1
112,80,-2,4,0
112,81,-2,2,0
112,82,-4,6,1
112,83,-4,2,1
112,84,-3,5,0
112,85,-2,3,0
112,86,-4,7,1
112,87,-3,10,0
112,88,-8,2,1
112,89,-3,5,0
112,90,-3,2,0
112,91,-5,7,1
112,92,-6,1,1
112,93,-3,4,0
112,94,-2,2,0
112,95,-4,6,1
112,96,-5,1,1
112,97,-3,4,0
112,98,-1,3,0
112,99,-3,6,1
112,100,-4,2,1
112,101,-3,5,0
112,102,-4,1,0
112,103,-5,6,1
112,104,-5,1,1
112,105,-3,4,0
112,106,-3,1,0
112,107,-4,5,1
112,108,-4,1,1
112,109,-3,4,0
112,110,-2,2,0
112,111,-3,5,1
112,112,-4,1,1
112,113,-3,4,1
112,114,-2,2,0
112,115,-4,6,1
112,116,-5,1,1
112,117,-3,4,0
112,118,-3,7,1
112,119,-4,3,0
112,120,-3,6,1
112,121,-4,2,1
112,122,-3,5,0
112,123,-3,2,0
112,124,-4,6,1
112,125,-4,2,1
112,126,-2,4,0
112,127,-2,2,0
112,128,-3,5,1
112,129,-5,0,1
112,130,-3,3,0
112,131,-3,6,1
112,132,-4,2,0
112,133,-4,6,1
112,134,-6,0,1
112,135,-4,4,0
112,136,-3,1,0
112,137,-4,5,1
112,138,-4,1,1
112,139,-2,3,0
112,140,-1,2,0
112,141,-3,5,1
112,142,-4,1,1
112,143,-3,4,0
112,144,-2,2,0
112,145,-4,6,1
112,146,-4,2,1
112,147,-2,4,0
112,148,-3,1,0
112,149,-4,5,1
112,150,-3,2,1
112,151,-1,3,0
112,152,-2,1,0
112,153,-5,6,1
112,154,-3,9,0
112,155,-7,2,1
112,156,-3,5,0
112,157,-3,2,0
112,158,-4,6,1
112,159,-4,2,1
112,160,-2,4,1
112,161,-2,2,0
112,162,-3,5,1
112,163,-3,2,1
112,164,-2,4,0
112,165,-1,3,0
112,166,-3,6,1
112,167,-5,1,1
112,168,-3,4,0
112,169,-1,3,0
112,170,-4,7,1
112,171,-5,2,1
112,172,-2,4,0
112,173,-2,2,0
112,174,-3,5,1
112,175,-4,9,0
112,176,-8,1,1
112,177,-3,4,0
112,178,-1,3,0
112,179,-4,7,1
112,180,-6,1,1
112,181,-3,4,0
112,182,-2,2,0
112,183,-4,6,1
112,184,-5,1,1
112,185,-3,4,0
112,186,-1,3,0
112,187,-3,6,1
112,188,-5,1,1
112,189,-3,4,0
112,190,-3,1,0
112,191,-4,5,1
112,192,-4,1,1
112,193,-3,4,0
112,194,-1,3,0
112,195,-4,7,1
112,196,-6,1,1
112,197,-3,4,0
112,198,-1,3,0
112,199,-2,5,1
113,0,0,0,1
113,1,-2,2,1
113,2,-1,1,1
113,3,-3,4,0
113,4,-1,3,0
113,5,-3,6,1
113,6,-5,1,1
113,7,-3,4,0
113,8,-2,2,0
113,9,-4,6,1
113,10,-3,3,1
113,11,-2,5,0
113,12,-3,2,0
113,13,-5,7,1
113,14,-7,0,1
113,15,-4,4,0
113,16,-3,1,0
113,17,-4,5,1
113,18,-4,1,1
113,19,-3,4,0
113,20,-3,1,0
113,21,-4,5,1
113,22,-4,1,1
113,23,-3,4,0
113,24,-3,1,0
113,25,-5,6,1
113,26,-4,2,1
113,27,-2,4,0
113,28,-3,1,0
113,29,-4,5,1
113,30,-3,2,1
113,31,-3,5,0
113,32,-4,1,0
113,33,-5,6,1
113,34,-5,1,1
113,35,-3,4,0
113,36,-2,2,0
113,37,-4,6,1
113,38,-5,1,1
113,39,-3,4,0
113,40,-3,1,0
113,41,-4,5,1
113,42,-3,2,1
113,43,-2,4,0
113,44,-1,3,0
113,45,-3,6,1
113,46,-4,2,1
113,47,-2,4,0
113,48,-2,2,0
113,49,-3,5,1
113,50,-3,2,1
113,51,-2,4,0
113,52,-1,3,0
113,53,-4,7,1
113,54,-6,1,1
113,55,-3,4,0
113,56,-3,1,0
113,57,-5,6,1
113,58,-4,2,1
113,59,-3,5,1
113,60,-3,2,0
113,61,-4,6,1
113,62,-5,1,1
113,63,-3,4,0
113,64,-1,3,0
113,65,-3,6,1
113,66,-5,1,1
113,67,-3,4,0
113,68,-2,2,0
113,69,-4,6,1
113,70,-5,1,1
113,71,-3,4,0
113,72,-1,3,0
113,73,-3,6,1
113,74,-4,2,1
113,75,-3,5,0
113,76,-2,3,0
113,77,-3,6,1
113,78,-5,1,1
113,79,-3,4,0
113,80,-1,3,0
113,81,-4,7,1
113,82,-6,1,1
113,83,-3,4,0
113,84,-2,2,0
113,85,-4,6,1
113,86,-4,2,1
113,87,-2,4,0
113,88,-1,3,0
113,89,-3,6,1
113,90,-5,1,1
113,91,-3,4,0
113,92,-2,2,0
113,93,-5,7,1
113,94,-5,2,1
113,95,-3,5,0
113,96,-3,2,0
113,97,-4,6,1
113,98,-5,1,1
113,99,-3,4,0
113,100,-2,2,0
113,101,-5,7,1
113,102,-6,1,1
113,103,-3,4,0
113,104,-3,1,0
113,105,-4,5,1
113,106,-4,1,1
113,107,-3,4,0
113,108,-2,2,0
113,109,-4,6,1
113,110,-5,1,1
113,111,-2,3,1
113,112,0,3,0
113,113,-3,6,1
113,114,-4,2,1
113,115,-3,5,0
113,116,-4,1,0
113,117,-4,5,1
113,118,-3,2,1
113,119,-2,4,0
113,120,-2,2,0
113,121,-4,6,1
113,122,-5,1,1
113,123,-3,4,0
113,124,-2,2,0
113,125,-3,5,1
113,126,-4,1,1
113,127,-3,4,0
113,128,-2,2,0
113,129,-3,5,1
113,130,-4,1,1
113,131,-3,4,0
113,132,-2,2,0
113,133,-4,6,1
113,134,-6,0,1
113,135,-4,4,0
113,136,-3,1,0
113,137,-4,5,1
113,138,-4,1,1
113,139,-3,4,0
113,140,-2,2,0
113,141,-4,6,1
113,142,-5,1,1
113,143,-3,4,0
113,144,-2,2,0
113,145,-3,5,1
113,146,-4,1,1
113,147,-3,4,0
113,148,-2,2,0
113,149,-3,5,1
113,150,-3,2,1
113,151,-1,3,0
113,152,-4,7,1
113,153,-4,3,0
113,154,-4,7,1
113,155,-5,2,1
113,156,-3,5,0
113,157,-3,2,0
113,158,-4,6,1
113,159,-4,2,1
113,160,-3,5,0
113,161,-4,1,0
113,162,-4,5,1
113,163,-3,2,1
113,164,-2,4,0
113,165,-2,2,0
113,166,-4,6,1
113,167,-5,1,1
113,168,-2,3,0
113,169,0,3,0
113,170,-2,5,1
113,171,-3,2,1
113,172,-2,4,0
113,173,-2,2,0
113,174,-3,5,1
113,175,-4,1,1
113,176,-3,4,0
113,177,-2,2,0
113,178,-4,6,1
113,179,-4,2,1
113,180,-2,4,0
113,181,-2,2,0
113,182,-3,5,1
113,183,-4,1,1
113,184,-2,3,1
113,185,-2,1,0
113,186,-5,6,1
113,187,-3,9,0
113,188,-4,13,0
113,189,-9,4,1
113,190,-1,5,0
113,191,0,5,0
113,192,-4,9,1
113,193,-7,2,1
113,194,-2,4,0
113,195,-2,2,0
113,196,-4,6,1
113,197,-4,2,1
113,198,-3,5,1
113,199,-4,1,0
114,0,0,0,1
114,1,-2,2,1
114,2,-1,1,1
114,3,-3,4,0
114,4,-1,3,0
114,5,-3,6,1
114,6,-5,1,1
114,7,-3,4,0
114,8,-2,2,0
114,9,-4,6,1
114,10,-3,3,1
114,11,-2,5,0
114,12,-3,2,0
114,13,-5,7,1
114,14,-7,0,1
114,15,-4,4,0
114,16,-3,1,0
114,17,-4,5,1
114,18,-4,1,1
114,19,-3,4,0
114,20,-3,1,0
114,21,-4,5,1
114,22,-4,1,1
114,23,-3,4,0
114,24,-3,1,0
114,25,-5,6,1
114,26,-4,2,1
114,27,-2,4,0
114,28,-3,1,0
114,29,-4,5,1
114,30,-3,2,1
114,31,-3,5,0
114,32,-4,1,0
114,33,-5,6,1
114,34,-5,1,1
114,35,-3,4,0
114,36,-2,2,0
114,37,-4,6,1
114,38,-5,1,1
114,39,-3,4,0
114,40,-3,1,0
114,41,-4,5,1
114,42,-3,2,1
114,43,-2,4,0
114,44,-1,3,0
114,45,-3,6,1
114,46,-4,2,1
114,47,-2,4,0
114,48,-2,2,0
114,49,-3,5,1
114,50,-3,2,1
114,51,-2,4,0
114,52,-1,3,0
114,53,-4,7,1
114,54,-6,1,1
114,55,-3,4,0
114,56,-3,1,0
114,57,-5,6,1
114,58,-4,2,1
114,59,-3,5,0
114,60,-3,8,1
114,61,-5,3,0
114,62,-3,6,1
114,63,-4,2,1
114,64,-3,5,0
114,65,-3,2,0
114,66,-4,6,1
114,67,-4,2,1
114,68,-2,4,0
114,69,-2,2,0
114,70,-4,6,0
114,71,-4,2,1
114,72,-3,5,0
114,73,-3,2,0
114,74,-3,5,1
114,75,-3,2,1
114,76,-2,4,0
114,77,-3,1,0
114,78,-4,5,1
114,79,-3,2,1
114,80,-2,4,0
114,81,-2,2,0
114,82,-3,5,1
114,83,-3,2,1
114,84,-3,5,0
114,85,-3,2,0
114,86,-5,7,1
114,87,-5,2,1
114,88,-3,5,1
114,89,-3,2,0
114,90,-4,6,1
114,91,-4,2,1
114,92,-2,4,0
114,93,-3,7,1
114,94,-5,2,0
114,95,-4,6,1
114,96,-5,1,1
114,97,-3,4,0
114,98,-1,3,0
